Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Jimmy Tabidze,FC Ufa, 25, D(C),,,22,1820,-,-,6,-,0.5,79.1,2,-,6.55
François Kamano,Lokomotiv Moscow, 25, M(CLR),FW,,19(6),1380,5,1,1,-,1.4,78.6,0.4,1,6.55
Mikhail Kostyukov,Rubin Kazan, 29, AM(CLR),FW,,3(5),330,1,1,-,-,0.5,69.4,1,-,6.55
Evgeni Chernov,FC Krasnodar, 28, D(L),M(L),,14(4),1263,-,-,2,-,0.4,79.4,0.7,-,6.54
Arshak Koryan,Khimki, 25, AM(R),,,9(5),718,4,1,2,-,1.1,71.4,0.5,-,6.54
Dmitriy Poloz,FC Rostov, 29, AM(CLR),FW,,18(8),1641,6,3,3,-,1,71,0.5,1,6.54
Evgeni Chernov,FC Rostov, 28, D(L),M(L),,8(1),713,1,-,3,-,0.4,68.4,1.3,-,6.54
Soltmurad Bakaev,Rubin Kazan, 21, AM(LR),,,16(12),1260,2,5,5,-,0.6,78.3,0.3,2,6.53
Éder,Lokomotiv Moscow, 33, FW,,,12(8),1090,1,1,5,-,1.3,75.4,1.9,-,6.53
Daniil Utkin,FC Krasnodar, 21, M(C),,,9(11),899,1,-,2,-,1.5,84.3,0.8,-,6.53
Mohamed Konate,Khimki, 23, FW,,,15(11),1528,3,2,5,-,1.8,62.4,3,-,6.53
Grigory Morozov,FC Ufa, 26, D(CLR),M(R),,9(4),851,-,1,1,1,0.5,74.7,0.5,-,6.53
Flamarion Junior,FC Rotor Volgograd, 24, AM(CR),,,18(2),1528,4,1,3,-,1.2,79.4,0.6,2,6.52
Aleksey Gritsaenko,FC Tambov, 26, D(C),,,10,797,1,-,1,2,0.1,85.5,1.2,-,6.52
Ilya Kutepov,Spartak Moscow, 27, D(C),,,10(6),851,-,-,6,-,0.4,80,2,-,6.52
Anton Piskunov,FC Rotor Volgograd, 32, Defender,,,4,347,-,-,1,-,0.5,70.5,2.5,-,6.52
Danila Sukhomlinov,FC Rostov, 18, Midfielder,,,0(3),103,-,-,1,-,0.7,57.5,0.3,-,6.52
Ilya Martynov,FC Tambov, 21, D(C),,,5(1),430,-,-,1,-,-,62.3,1.8,-,6.52
Ramazan Gadzhimuradov,Ural, 23, AM(R),,,6(5),595,2,-,3,-,1.3,76.9,0.3,-,6.52
Khoren Bayramyan,FC Rostov, 29, D(LR),M(CL),FW,14(9),1288,3,1,4,-,1,75.3,0.6,1,6.52
Vladislav Karapuzov,FC Tambov, 21, M(R),,,10,835,-,1,4,-,1.1,58.9,0.2,-,6.52
Nikolay Kipiani,FC Rotor Volgograd, 24, AM(R),,,10(4),854,1,2,2,-,0.4,70.4,0.6,1,6.51
Dmitri Efremov,Ural, 26, M(LR),,,5(5),490,-,2,1,-,0.5,68.2,1,1,6.51
Daniil Krugovoy,Zenit, 23, D(L),M(L),,5(14),590,-,2,-,-,0.3,83.2,0.5,2,6.51
Arnór Sigurdsson,CSKA Moscow, 22, AM(CLR),FW,,10(13),892,2,3,4,-,1.3,83.3,0.4,-,6.51
Danijel Miskic,Ural, 27, M(C),,,21(5),1760,-,1,4,1,0.7,84.2,1.2,-,6.51
Goran Causic,Arsenal Tula, 29, M(C),,,21(1),1799,1,-,6,-,0.9,81.4,1.8,1,6.50
Zé Luís,Lokomotiv Moscow, 30, FW,,,3(5),356,1,1,1,-,1.8,69,1.6,-,6.50
Pontus Almqvist,FC Rostov, 21, AM(L),,,11(8),1010,1,1,2,-,1,64.9,1.3,1,6.50
Oleg Aleinik,FC Rotor Volgograd, 32, DMC,,,20(3),1785,-,-,5,-,1,78.6,0.5,-,6.50
Igor Smolnikov,FC Krasnodar, 32, D(LR),M(R),,17(6),1359,-,1,5,1,0.3,87.1,0.6,-,6.50
Guram Tetrashvili,FC Tambov, 32, D(R),DMC,,10(2),862,-,-,1,1,0.6,81.6,0.7,-,6.49
Branko Jovicic,Ural, 28, M(CL),,,19,1493,-,1,5,-,0.7,83.4,0.7,-,6.49
Zelimkhan Bakaev,Spartak Moscow, 24, AM(CLR),,,13(10),984,1,5,1,-,1,77,0.5,-,6.49
Solomon Kvirkvelia,FC Rotor Volgograd, 29, D(C),,,18(1),1625,-,-,5,-,0.3,69.2,2,-,6.49
Pavel Mogilevets,Khimki, 28, DMC,,,7(6),663,1,1,1,-,0.3,68.7,0.5,-,6.48
Aleksandr Dovbnya,Arsenal Tula, 25, D(C),,,11(2),996,-,-,4,1,0.3,79.3,1.8,-,6.48
Danila Prokhin,Zenit, 20, D(C),,,1(4),147,-,-,-,-,0.2,77.7,0.6,-,6.47
Artem Sokol,Arsenal Tula, 23, D(C),,,10(5),923,-,1,5,-,0.2,76.4,1.6,-,6.46
Yuri Kovalev,Arsenal Tula, 28, M(LR),,,8(3),648,1,2,2,-,0.6,66,0.9,-,6.46
Nikolai Rasskazov,Arsenal Tula, 23, D(R),M(R),,15(1),1239,-,-,2,-,0.2,75.7,1.3,-,6.46
Pavel Karasev,FC Tambov, 28, DMC,,,15(4),1386,1,2,1,-,0.1,86.4,0.8,-,6.45
Nikolay Poyarkov,FC Rostov, 21, D(L),,,12(5),1162,-,-,3,-,0.2,69.1,0.6,-,6.45
Kirill Kravtsov,Zenit, 18, Midfielder,,,0(4),79,-,-,-,-,0.3,84.6,0.5,-,6.45
Stanislav Magkeev,Lokomotiv Moscow, 22, DMC,,,12(12),1248,-,-,6,-,0.3,82.5,0.7,-,6.45
Stanislav Agkatsev,FC Krasnodar, 19, Goalkeeper,,,2,180,-,-,-,-,-,67.3,1,-,6.45
Evgeni Shlyakov,FC Tambov, 29, D(L),M(L),,11(5),1097,-,-,3,-,0.1,67.7,0.8,-,6.44
Maksim Belyaev,Arsenal Tula, 29, D(C),,,15(1),1381,-,-,4,-,0.3,78.9,2.8,1,6.44
Marat Bystrov,FK Akhmat, 28, D(R),M(R),,15(7),1251,-,1,2,1,0.5,75.4,0.9,-,6.44
Daniil Shamkin,Zenit, 18, Midfielder,,,0(3),39,-,1,-,-,0.7,77.3,1,-,6.44
Nikolay Komlichenko,Dinamo Moscow, 25, FW,,,11(14),1084,4,-,3,1,1.1,64.5,2.5,1,6.43
Aleksey Rybin,FC Tambov, 33, D(R),M(R),,13,1039,-,1,2,-,0.2,77.1,0.3,-,6.43
Anton Shvets,FK Akhmat, 28, D(C),DMC,,14(7),1209,1,-,10,2,0.7,80,1,-,6.43
Charles Kaboré,Dinamo Moscow, 33, M(C),,,9(10),868,-,-,5,-,0.3,83.5,0.5,-,6.43
Georgy Makhatadze,FC Rostov, 23, M(C),,,8(2),482,1,-,-,-,0.8,65.2,1.2,-,6.43
Vyacheslav Krotov,FC Ufa, 28, D(R),M(CLR),FW,19(5),1426,2,-,4,1,1.1,71.7,0.8,-,6.43
Aleksandr Denisov,Arsenal Tula, 32, D(C),,,1(1),59,-,-,1,-,-,71,-,-,6.43
Aleksandr Pavlovets,FC Rostov, 24, Defender,,,2(3),233,-,-,-,-,-,72.9,1.4,-,6.42
Aleksandr Zuev,Rubin Kazan, 24, D(LR),M(CLR),,13(10),1105,-,-,7,-,0.4,82.7,0.6,-,6.42
Eldor Shomurodov,FC Rostov, 25, FW,,,8,646,-,-,1,-,1.6,61.4,1.8,-,6.42
Vyacheslav Podberezkin,Ural, 28, M(CLR),,,12(7),976,1,-,3,-,0.2,80.9,0.7,-,6.42
Mihail Levashov,Arsenal Tula, 29, GK,,,3,270,-,-,-,-,-,32.8,0.7,-,6.42
Shapi Suleymanov,FC Krasnodar, 21, AM(R),,,8(19),945,4,-,1,-,1.4,80.8,0.5,1,6.42
Ionut Nedelcearu,FC Ufa, 25, D(C),,,9,810,-,1,2,-,0.2,79.3,1.9,-,6.41
Kirill Panchenko,FC Tambov, 31, AM(CL),FW,,6(4),526,1,1,-,-,1.8,75.9,0.8,-,6.41
Kirill Kombarov,Arsenal Tula, 34, D(R),M(R),,3(1),203,-,-,1,-,0.8,75.5,-,-,6.41
Leon Sabua,FC Krasnodar, 20, Midfielder,,,0(2),44,1,-,-,-,0.5,80,-,-,6.41
Evans Kangwa,Arsenal Tula, 28, AM(CLR),FW,,19(6),1626,4,2,5,1,1,71.4,0.8,-,6.41
Dmitri Rybchinsky,Lokomotiv Moscow, 22, D(R),M(LR),,18(8),1478,2,2,6,-,0.6,83.5,0.4,1,6.41
Arseni Logashov,Khimki, 29, D(CR),M(R),,5(2),453,-,-,1,-,0.6,69.6,1.4,-,6.40
Ivelin Popov,FC Rostov, 33, M(CLR),FW,,2,145,-,-,1,-,1.5,72.7,1,-,6.40
Bojan Jokic,FC Ufa, 35, D(CL),M(L),,23(1),1969,1,-,7,1,0.2,70.9,1.1,-,6.40
Ilya Gaponov,Spartak Moscow, 23, D(C),,,3(8),402,-,-,1,-,0.3,82.7,0.9,-,6.40
Sergei Makarov,FC Rotor Volgograd, 24, D(R),DMC,,26,2240,-,2,8,-,0.3,75.9,0.8,-,6.40
Danila Khotulev,Zenit, 18, Defender,,,1(3),111,-,-,1,-,0.3,86.6,0.5,-,6.39
Evgeni Lutsenko,Arsenal Tula, 34, FW,,,14(5),1145,2,1,2,-,0.9,69,2.1,-,6.39
Ilzat Akhmetov,CSKA Moscow, 23, M(CR),,,8(6),700,-,1,3,2,0.6,86.5,0.1,-,6.38
Ilya Kamyshev,Khimki, 23, Defender,,,3(4),284,-,-,1,-,0.4,82.3,0.9,-,6.38
Maximilian Philipp,Dinamo Moscow, 27, AM(CLR),FW,,4(3),393,1,-,2,-,1.3,82.9,0.6,-,6.38
Sébastien Thill,FC Tambov, 27, Midfielder,,,2(5),321,-,1,-,-,0.9,72.5,0.3,-,6.38
Kirill Bozhenov,Khimki, 20, D(R),M(R),,26,2279,1,-,4,1,0.5,71.2,0.4,-,6.38
Vitali Lisakovich,Lokomotiv Moscow, 23, FW,,,8(18),1018,2,4,2,-,1.2,69,0.3,-,6.38
Vladislav Panteleev,Arsenal Tula, 24, AM(CR),,,11(8),910,1,2,3,-,0.9,73.4,1.1,-,6.37
Artyom Arkhipov,FC Tambov, 24, FW,,,10(1),820,3,-,3,-,1.5,64.8,0.8,-,6.37
Roman Tugarev,FC Rostov, 22, AM(R),,,7(9),704,1,-,-,-,1.1,75.6,0.1,1,6.36
Maksim Glushenkov,Khimki, 21, Forward,,,2(4),245,2,-,1,1,1,72,0.2,-,6.36
Sly,Dinamo Moscow, 30, AM(CL),FW,,5(12),637,1,-,1,-,1.4,71.2,1.5,-,6.36
Aleksandr Rudenko,PFC Sochi, 22, Forward,,,7(13),676,2,1,1,-,1,65.5,0.4,-,6.36
Ari,FC Krasnodar, 35, AM(R),FW,,3(6),203,2,-,2,-,0.9,78.2,-,-,6.36
Gia Grigalava,Arsenal Tula, 31, D(CL),,,18,1513,-,-,5,1,0.5,77,1.9,-,6.36
Oston Urunov,FC Ufa, 20, AM(C),,,4(4),321,-,-,1,-,0.8,79.6,0.5,-,6.36
Egor Shamov,Arsenal Tula, 27, GK,,,18(1),1624,-,-,-,-,-,44.6,0.3,-,6.36
Mikhail Kostyukov,FC Tambov, 29, AM(CLR),FW,,11(5),990,1,1,4,-,1.3,74.9,0.7,-,6.36
Maksim Martusevich,Khimki, 26, Midfielder,,,4(2),393,-,-,-,-,0.3,83.1,0.8,-,6.35
Dmitriy Chistyakov,FC Rostov, 27, D(C),,,1(1),91,-,-,-,-,-,52.2,2.5,-,6.35
Marco Aratore,Ural, 29, AM(L),,,2,147,-,-,2,-,2,68.5,-,-,6.35
Aleksandre Karapetian,FC Tambov, 33, FW,,,12(4),916,3,-,1,-,1.5,64.7,2.4,-,6.35
George Melkadze,FK Akhmat, 24, AM(CL),FW,,12(7),1108,3,1,3,-,1.8,75.8,0.8,-,6.35
Vitali Shakhov,FC Tambov, 30, D(C),,,9(3),728,-,-,2,-,0.1,67,1.4,-,6.34
Armin Gigovic,FC Rostov, 19, M(C),,,9(8),916,1,-,4,1,1.2,76,0.7,-,6.33
Taras Burlak,Arsenal Tula, 31, D(C),,,13(2),1147,-,-,1,1,0.5,76.4,1.6,-,6.33
Rodion Syamuk,FC Tambov, 32, GK,,,5,450,-,-,-,-,-,28.9,1.2,-,6.33
Kirill Klimov,FC Tambov, 20, Forward,,,5(6),474,1,-,2,-,0.6,65.1,1.5,-,6.33
Ladislav Almasi,FK Akhmat, 22, Forward,,,1(7),274,-,1,1,-,1.3,59.6,2.6,-,6.33
Danil Lipovoy,Dinamo Moscow, 21, Midfielder,,,0(2),43,-,-,-,-,-,73.1,1,-,6.32
Aleksandr Sukhov,FC Ufa, 35, D(LR),M(LR),,12(2),981,-,1,4,-,0.2,64.6,0.9,-,6.32
Vladimir Obukhov,FC Tambov, 29, FW,,,6(3),510,-,-,-,-,1.4,75.2,2.2,-,6.32
Nayair Tiknizyan,CSKA Moscow, 22, AM(L),,,8(20),923,2,-,7,-,0.6,79.2,0.4,-,6.32
Pavel Alikin,FC Ufa, 37, D(CL),,,7(3),656,1,-,4,-,0.2,73.4,1.5,-,6.32
Azer Aliev,FC Tambov, 27, D(L),M(L),,8(2),779,1,1,-,-,0.7,62.6,0.5,-,6.31
Nikita Chicherin,FC Tambov, 30, D(CR),,,8(2),771,-,-,2,-,0.2,73.8,0.9,-,6.31
Ilia Shkurin,CSKA Moscow, 21, Forward,,,3(6),361,3,-,-,1,1,69.2,0.7,-,6.30
Kristijan Bistrovic,CSKA Moscow, 23, DMC,,,1(13),228,2,-,3,1,0.6,86.9,0.1,-,6.30
Mikhail Tikhonov,Khimki, 22, Defender,,,2(3),241,-,-,-,-,0.4,73.8,0.2,-,6.30
Elmir Nabiullin,PFC Sochi, 26, D(L),M(L),,7(9),700,-,1,1,-,0.4,59.5,0.7,-,6.30
Gabriel Iancu,FK Akhmat, 27, Forward,,,2(4),177,-,-,1,-,1.7,73.5,0.2,-,6.29
Maksim Glushenkov,Spartak Moscow, 21, Forward,,,1(4),87,-,-,-,-,1.4,80.6,0.4,-,6.29
Kirill Folmer,FC Ufa, 21, Midfielder,,,6(7),520,-,-,1,-,0.4,64.4,0.5,-,6.28
Leon Musaev,Rubin Kazan, 22, DMC,,,5(5),293,-,-,-,-,0.4,80,0.5,-,6.28
Oleg Ivanov,FK Akhmat, 34, M(C),FW,,3(10),415,-,1,1,-,0.4,80.4,0.8,-,6.28
Aleksandr Denisov,FC Tambov, 32, D(C),,,10,828,-,-,1,-,0.2,71,1.3,-,6.28
Maksim Barsov,PFC Sochi, 28, Forward,,,0(4),50,1,-,-,-,0.3,63.2,-,-,6.28
Nicholas Lawrence Anwan,FC Tambov, 20, Midfielder,,,1(1),95,-,-,-,-,0.5,71.1,1,-,6.28
Evgeni Pesegov,FC Rotor Volgograd, 32, DMC,,,15(9),1315,-,-,3,-,0.1,76.9,0.5,-,6.27
Yuri Bavin,FC Tambov, 27, M(C),,,10,893,-,-,3,-,0.9,75.1,1.1,-,6.27
Yuri Bavin,Ural, 27, M(C),,,3(4),301,-,-,1,-,0.1,84.4,1,-,6.27
Senin Sebai,Khimki, 27, Forward,,,5(3),373,-,1,3,-,0.9,69.5,0.8,-,6.27
Igor Konovalov,Arsenal Tula, 24, DMC,,,3(6),424,-,-,1,-,-,76.6,0.8,-,6.27
Varazdat Haroyan,FC Tambov, 28, D(C),,,8,693,-,-,3,1,0.4,75.2,1.9,-,6.26
Kirill Panchenko,Arsenal Tula, 31, AM(CL),FW,,10(6),897,2,-,4,-,2.7,78.2,0.5,-,6.26
Lechii Sadulaev,FK Akhmat, 21, Midfielder,,,2(16),372,1,-,4,-,0.3,68.4,0.4,-,6.26
Dmitriy Stotskiy,FC Krasnodar, 31, D(LR),M(CLR),,3(3),281,1,-,1,-,0.3,82.9,0.5,-,6.26
Eduard Spertsyan,FC Krasnodar, 20, Midfielder,,,2(3),140,-,-,-,-,-,75,0.2,-,6.26
Aleksey Evseev,Ural, 27, AM(L),,,2(16),529,1,-,2,-,0.8,81.4,0.4,-,6.25
Kamil Mullin,FC Rotor Volgograd, 27, FW,,,16(9),1535,3,-,1,-,1.1,71.3,1.8,-,6.25
Islambek Kuat,Khimki, 28, DMC,,,5(1),358,-,-,3,-,0.2,70.4,0.3,-,6.25
Catalin Carp,FC Ufa, 27, DMC,,,9(3),763,-,-,3,-,0.6,74,1.3,-,6.25
Azat Bayryev,FC Rotor Volgograd, 32, D(C),,,12(4),1048,-,-,3,1,-,78.3,1.8,-,6.25
Zaurbek Pliev,Dinamo Moscow, 29, D(CL),M(L),,1(6),220,-,-,3,-,0.3,88.2,0.6,-,6.24
Bruno Fuchs,CSKA Moscow, 22, D(C),,,0(1),12,-,-,-,-,-,80,-,-,6.24
Evgeni Markov,FC Krasnodar, 26, FW,,,2(5),213,-,1,1,-,0.6,71.1,0.6,-,6.24
Danil Prucev,PFC Sochi, 21, Midfielder,,,4(16),587,-,-,3,-,0.1,74.4,0.3,-,6.24
Andrés Ponce,FC Rotor Volgograd, 24, FW,,,11(3),996,2,-,2,1,1.4,66.5,2.1,-,6.23
Artur Sokhiev,FC Rostov, 18, Forward,,,0(3),53,-,1,-,-,0.3,44.4,0.3,-,6.23
Lovro Bizjak,FC Ufa, 27, FW,,,3(4),277,1,1,1,-,0.9,65.4,0.7,-,6.23
Nikolay Giorgobiani,FC Ufa, 23, Midfielder,,,0(4),105,-,-,-,-,0.3,73.7,0.5,-,6.23
Catalin Carp,FC Tambov, 27, DMC,,,8(1),603,-,-,2,-,1.3,66.3,1.4,-,6.23
Anatoliy Nemchenko,PFC Sochi, 20, Midfielder,,,0(2),26,-,-,-,-,0.5,75,-,-,6.22
Vladimir Kabakhidze,FC Tambov, 21, M(C),,,10(6),831,-,1,4,-,0.3,79.7,0.3,-,6.22
Vladislav Karapuzov,Dinamo Moscow, 21, M(R),,,0(5),128,-,-,-,-,0.4,69.4,-,-,6.22
Artem Shabolin,Ural, 20, Midfielder,,,0(9),85,1,-,-,-,0.1,77.8,0.1,-,6.22
Andrey Eshchenko,Spartak Moscow, 37, D(LR),M(R),,0(15),185,-,-,3,-,-,76.3,0.3,-,6.22
Anton Terekhov,Dinamo Moscow, 23, AM(CR),,,2(5),146,-,-,-,-,1,86,0.1,-,6.22
Andrei Panyukov,Ural, 26, FW,,,8(8),725,1,-,1,-,0.9,78.3,0.8,-,6.21
Armen Manucharyan,FC Rotor Volgograd, 26, Defender,,,4(3),304,-,-,-,1,0.3,63,0.9,-,6.20
Sergey Slepov,Dinamo Moscow, 22, Defender,,,2(2),177,-,-,2,-,0.5,75.7,-,-,6.20
Patricio Matricardi,FC Rotor Volgograd, 27, D(C),,,2,176,-,-,1,-,0.5,63.2,-,-,6.20
Nikita Medvedev,Rubin Kazan, 26, GK,,,4,360,-,-,1,-,-,44.7,-,-,6.20
Azer Aliev,FC Ufa, 27, D(L),M(L),,11(3),1001,1,-,3,-,0.6,73.2,0.2,-,6.20
Jorrit Hendrix,Spartak Moscow, 26, D(C),DMC,,1(9),213,-,-,1,-,0.4,73.7,0.3,-,6.20
Valeri Gromyko,Arsenal Tula, 24, Midfielder,,,4(12),568,-,1,3,1,0.6,70.9,1.3,-,6.20
Artem Golubev,FC Ufa, 22, M(C),,,13(13),1266,1,-,6,-,0.4,67.1,1,-,6.19
Denis Kaykov,FC Tambov, 23, D(C),,,9,792,1,-,-,-,0.4,64.1,1.6,-,6.19
Kamran Aliev,Khimki, 22, Forward,,,4(7),432,1,-,1,-,0.6,68.3,0.2,-,6.18
Sergey Serchenkov,FC Rotor Volgograd, 24, AM(R),,,4(12),491,1,1,1,-,0.8,62.8,0.6,-,6.18
Mikhail Merkulov,Rubin Kazan, 27, D(L),,,8(1),631,-,-,2,1,0.6,80,0.8,-,6.18
Ambroise Oyongo,FC Krasnodar, 29, D(LR),M(L),,0(1),13,-,-,-,-,-,60,-,-,6.18
Adolfo Gaich,CSKA Moscow, 22, FW,,,2(11),302,-,1,2,-,0.6,65,0.2,-,6.18
Dmitri Sysuev,FC Ufa, 33, AM(C),FW,,3(19),575,-,2,4,-,0.4,81.3,0.4,-,6.18
Ruslan Kambolov,FC Krasnodar, 31, D(C),DMC,,1(9),143,-,1,3,-,0.4,70.9,0.2,-,6.18
Kirill Folmer,FC Rostov, 21, Midfielder,,,1(5),116,-,-,1,-,1,68.4,0.5,-,6.18
Nikita Kalugin,PFC Sochi, 23, D(CR),,,0(1),13,-,-,-,-,-,66.7,1,-,6.17
Giorgi Shelia,FK Akhmat, 32, GK,,,16,1440,-,-,1,-,-,52.9,0.2,-,6.17
Roman Emelyanov,Ural, 29, D(C),M(C),,4(7),485,-,-,2,1,0.5,86.4,1.1,-,6.17
Luka Djordjevic,Arsenal Tula, 26, FW,,,10(4),847,2,-,4,-,1.1,70.2,0.4,-,6.17
Zuriko Davitashvili,Rubin Kazan, 20, AM(CLR),,,1(1),76,-,-,-,-,1,87.5,1,-,6.17
Leon Musaev,Zenit, 22, DMC,,,0(3),50,-,-,-,-,0.3,89.5,0.3,-,6.16
Emiliano Rigoni,Zenit, 28, AM(CLR),FW,,1(6),156,-,-,1,-,0.4,79.5,0.3,-,6.16
Konstantin Rausch,Dinamo Moscow, 31, D(L),M(L),,0(4),36,1,-,-,-,0.3,88.2,-,-,6.16
Roman Minaev,FC Tambov, 23, Forward,,,2(4),199,-,-,-,-,0.3,67.4,0.3,-,6.16
Sergey Chibisov,Zenit, 21, Defender,,,0(1),12,-,-,-,-,-,100,-,-,6.16
Vyacheslav Litvinov,FC Krasnodar, 20, Defender,,,1(1),159,-,-,1,-,-,82.4,2,-,6.16
Ivan Ignatyev,Rubin Kazan, 22, FW,,,8(9),688,2,2,1,1,1.4,71.9,0.5,-,6.16
Mukhammad Sultanov,FC Rotor Volgograd, 28, Midfielder,,,3(2),254,-,-,1,-,1,76.9,0.6,-,6.15
Dmitriy Poloz,PFC Sochi, 29, AM(CLR),FW,,3,182,1,-,1,-,1.7,80,-,-,6.15
Igor Konovalov,Rubin Kazan, 24, DMC,,,2(4),195,-,-,-,-,0.2,90.8,0.5,-,6.15
Artur Nigmatullin,Arsenal Tula, 30, GK,,,9,806,-,-,-,-,-,49.3,0.3,-,6.15
Jaka Bijol,CSKA Moscow, 22, M(C),FW,,0(5),61,-,-,-,-,-,69.4,1,-,6.15
Dmitriy Tarasov,Rubin Kazan, 34, DMC,,,1(6),146,-,-,-,-,-,71,0.7,-,6.15
Anton Terekhov,FC Tambov, 23, AM(CR),,,5(6),496,-,-,1,-,0.8,76.9,0.5,-,6.14
Aleksandr Golovnya,FC Tambov, 22, Defender,,,0(1),17,-,-,-,-,-,84.6,-,-,6.14
Andrei Murnin,Khimki, 36, Midfielder,,,2(2),168,-,-,2,-,-,79.2,0.5,-,6.14
Igor Bezdenezhnykh,FC Ufa, 24, DMC,,,4(4),400,-,-,3,-,1.4,68.9,1.1,-,6.14
Vlasdilav Yakovlev,CSKA Moscow, 19, Forward,,,0(2),15,-,-,-,-,0.5,100,-,-,6.14
Slobodan Rajkovic,Lokomotiv Moscow, 32, D(C),,,4(1),309,-,-,2,1,0.6,78.5,2.2,-,6.13
Maksim Turischev,FC Rostov, 19, Forward,,,0(1),1,-,-,-,-,-,-,-,-,6.13
Nikita Belousov,FC Ufa, 19, Midfielder,,,0(2),19,-,-,-,-,-,50,-,-,6.13
Vladimir Moskvichev,Dinamo Moscow, 21, Midfielder,,,0(2),8,-,-,-,-,-,40,0.5,-,6.13
Vladimir Medved,FC Rotor Volgograd, 21, Midfielder,,,0(3),38,-,-,-,-,-,92.3,-,-,6.12
Idris Umaev,FK Akhmat, 22, Forward,,,2(2),107,-,-,-,-,0.8,65.5,0.3,-,6.12
Aleks Matsukatov,FC Krasnodar, 22, Midfielder,,,0(6),66,-,-,-,-,0.2,85.2,-,-,6.12
Danila Emelyanov,FC Ufa, 21, Midfielder,,,1(2),92,-,-,-,-,-,56.5,1,-,6.11
Olivier Thill,FC Ufa, 24, AM(CR),,,1(5),236,-,-,2,-,0.8,85.4,0.3,-,6.11
Andrey Bokovoy,PFC Sochi, 21, Midfielder,,,0(2),35,-,-,-,-,-,80,0.5,-,6.11
Arseni Logashov,FC Rostov, 29, D(CR),M(R),,0(4),49,-,-,-,-,-,50,0.8,-,6.11
Andrés Ponce,FK Akhmat, 24, FW,,,5(4),377,-,-,1,-,0.9,77.9,0.8,-,6.10
Alvi Adilkhanov,FK Akhmat, 18, Midfielder,,,0(1),6,-,-,-,-,-,100,-,-,6.10
Ivan Kuzmichev,Ural, 20, Defender,,,0(1),9,-,-,-,-,-,100,-,-,6.10
Nikita Karmaev,FK Akhmat, 20, Defender,,,0(5),89,-,-,1,-,0.2,63.9,1.2,-,6.10
Maksim Volodko,FC Tambov, 28, D(L),M(L),,4,316,-,-,1,-,-,67.6,-,-,6.10
Farkhod Vasiev,FC Tambov, 31, D(L),,,7(2),604,-,1,-,-,0.2,66.1,0.2,-,6.10
Vitaliy Balashov,FC Tambov, 30, Forward,,,2(4),145,-,-,1,-,0.3,67.5,0.2,-,6.10
Amir Adouyev,FK Akhmat, 22, Midfielder,,,0(8),153,-,-,-,-,0.5,83.3,0.3,-,6.09
Danil Lipovoy,Khimki, 21, Midfielder,,,1(7),173,-,-,-,-,0.3,66.7,0.4,-,6.09
Aleksey Chernov,FC Ufa, 22, GK,,,1,90,-,-,-,-,-,81.8,1,-,6.09
David Karaev,Ural, 26, Forward,,,1(5),151,-,-,-,-,0.3,81.8,0.3,-,6.09
Anton Kilin,FC Tambov, 30, D(LR),M(R),,7(6),779,-,-,-,1,0.5,73.5,0.2,-,6.09
Kirill Kolesnichenko,FC Rotor Volgograd, 21, Midfielder,,,1(1),78,-,-,1,-,1,92.3,0.5,-,6.08
Oleg Nikolaev,FC Rotor Volgograd, 23, Midfielder,,,1(3),114,-,-,1,-,0.3,58.6,-,-,6.08
Said Akhmaev,FC Tambov, 25, Midfielder,,,0(4),68,-,-,-,-,0.3,77.8,-,-,6.08
Ruslan Litvinov,Spartak Moscow, 19, Defender,,,0(6),33,-,-,-,-,-,68.4,-,-,6.08
Islam Alsultanov,FK Akhmat, 19, Forward,,,0(8),124,-,-,1,-,0.1,60,0.8,-,6.07
Gela Zaseev,Khimki, 28, Midfielder,,,0(1),6,-,-,-,-,-,-,-,-,6.07
Grigory Morozov,Dinamo Moscow, 26, D(CLR),M(R),,0(3),25,-,-,-,-,-,85,-,-,6.07
Kirill Klimov,Rubin Kazan, 20, Forward,,,0(3),31,-,-,1,-,0.7,100,0.3,-,6.07
Saba Sazonov,Zenit, 19, Defender,,,0(1),14,-,-,-,-,-,50,-,-,6.07
Marko Dugandzic,PFC Sochi, 27, Forward,,,4(10),330,1,-,4,-,0.7,70.5,0.6,-,6.07
Vladimir Obukhov,FC Rostov, 29, FW,,,2(8),235,-,-,2,-,0.4,73.5,0.9,-,6.07
Aleksandr Dolgov,FC Rostov, 22, Forward,,,0(5),31,-,-,1,-,0.2,50,0.4,-,6.06
Erik Vardanyan,PFC Sochi, 22, Forward,,,0(1),5,-,-,-,-,-,66.7,1,-,6.06
Mohammed Rabiu Al-Hassan,FC Tambov, 31, M(C),,,1(1),38,-,-,-,-,-,83.3,0.5,-,6.06
Mikhail Ignatov,Spartak Moscow, 21, M(C),,,0(2),11,-,-,-,-,-,-,-,-,6.05
Ylldren Ibrahimaj,Ural, 25, Forward,,,3(3),234,-,-,1,-,-,83,-,-,6.05
Guram Adzhoev,Arsenal Tula, 26, Forward,,,0(5),26,-,-,-,-,-,87.5,-,-,6.05
Beka Mikeltadze,FC Rotor Volgograd, 23, Forward,,,1(11),285,-,-,3,-,0.4,81.6,0.3,-,6.05
Khalid Kadyrov,FK Akhmat, 27, Midfielder,,,0(5),59,-,-,-,-,0.2,82.4,-,-,6.05
